label,p00,p01,p02,p03,p04,p05,p06,p10,p11,p12,p13,p14,p15,p16,p20,p21,p22,p23,p24,p25,p26,p30,p31,p32,p33,p34,p35,p36,p40,p41,p42,p43,p44,p45,p46,p50,p51,p52,p53,p54,p55,p56,p60,p61,p62,p63,p64,p65,p66
3,0,0,0,0,0,0,0,0,37,153,180,152,0,0,0,1,28,187,201,0,0,0,0,77,238,27,0,0,0,0,14,109,235,36,0,0,0,142,213,192,6,0,0,0,3,37,9,0,0
3,0,0,0,0,0,0,0,0,0,68,199,209,65,0,0,0,2,2,102,104,0,0,0,0,71,205,15,0,0,12,15,161,28,0,0,0,91,248,227,61,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,155,0,0,0,0,0,0,155,0,0,0,0,0,0,171,0,0,0,0,0,0,156,20,0,0,0,0,0,0,0,0,0
6,0,0,0,0,44,0,0,0,0,0,125,189,0,0,0,0,47,166,1,0,0,0,0,155,27,62,10,0,0,0,174,181,237,35,0,0,0,117,102,28,0,0,0,0,0,0,0,0,0
2,0,0,4,48,0,0,0,0,0,84,88,156,0,0,0,0,0,0,116,32,0,0,28,84,116,168,12,0,0,203,116,188,152,128,0,0,32,44,8,0,20,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,55,139,14,0,0,0,111,165,47,9,0,12,0,126,0,0,0,0,153,211,187,0,0,0,0,7,111,78,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,21,74,0,0,0,0,0,83,5,0,0,0,0,0,97,0,0,0,0,0,0,81,0,0,0,0,0,0,13,0,0,0
6,0,0,0,20,18,0,0,0,0,4,185,37,0,0,0,0,127,102,8,8,0,0,1,170,113,229,123,0,0,2,216,252,211,36,0,0,0,122,130,3,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,30,82,0,0,0,0,16,115,109,0,0,0,0,104,71,94,0,0,0,0,123,64,96,0,0,0,0,0,17,84,0,0,0,0,0,0,33,0,0
2,0,0,0,0,0,0,0,0,0,40,171,247,97,0,0,0,135,113,74,135,0,0,0,0,24,147,88,0,0,83,235,253,228,6,0,0,141,234,103,90,99,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,4,69,102,11,0,0,27,185,109,201,42,0,0,21,149,167,178,0,0,0,0,1,177,55,0,0,0,0,82,171,1,0,0,0,0,77,18,0,0,0
8,0,0,0,0,0,0,0,0,0,6,104,94,0,0,0,0,67,129,136,136,0,0,0,34,189,156,15,0,0,0,65,206,3,0,0,0,0,145,127,6,0,0,0,0,81,71,0,0,0
8,0,0,0,0,0,0,0,0,0,15,190,179,16,0,0,0,32,100,44,43,0,0,0,27,217,162,36,0,0,0,155,130,107,0,0,0,0,107,207,43,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,99,52,8,0,0,0,0,94,152,170,0,0,0,0,0,15,152,0,0,0,0,0,155,61,0,0,0,0,79,167,0,0,0,0,0,72,12,0,0,0
1,0,0,0,25,0,0,0,0,0,64,237,0,0,0,0,0,23,169,0,0,0,0,0,0,160,0,0,0,0,0,15,180,34,0,0,0,0,90,138,171,5,0,0,0,0,0,0,0,0
6,0,0,0,8,70,0,0,0,0,0,106,77,0,0,0,0,26,146,0,0,0,0,0,88,90,127,69,0,0,0,155,254,223,57,0,0,0,79,53,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95,127,45,1,0,0,35,199,97,88,136,11,0,114,85,0,0,49,103,0,71,143,0,5,118,72,0,2,136,181,153,72,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0,0,81,11,118,29,0,0,0,169,46,218,14,0,0,42,224,198,161,0,0,0,53,55,124,87,0,0,0,0,0,215,39,0,0,0,0,0,35,0,0,0
6,0,0,0,19,17,0,0,0,0,4,225,61,0,0,0,0,94,159,47,0,0,0,0,177,158,248,22,0,0,0,172,58,231,11,0,0,0,40,175,75,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,48,47,1,0,0,0,143,139,221,18,0,0,20,178,89,194,0,0,0,0,102,137,124,0,0,0,0,0,129,56,0,0,0,0,0,128,4,0,0
9,0,0,0,0,0,0,0,0,0,0,97,43,0,0,0,0,107,48,137,0,0,0,0,152,119,134,0,0,0,0,10,39,122,0,0,0,0,0,51,96,0,0,0,0,0,31,43,0,0
8,0,0,0,0,0,0,0,0,0,67,154,143,64,6,0,0,160,148,209,120,70,0,0,92,233,22,0,0,0,1,200,179,57,0,0,0,2,214,204,59,0,0,0,0,45,30,0,0,0
8,0,0,0,0,0,0,0,0,0,3,67,98,58,84,0,1,173,59,64,96,0,0,0,100,161,58,0,0,0,0,91,81,112,0,0,0,25,131,120,43,0,0,0,1,46,14,0,0,0
9,0,0,0,0,0,0,0,0,0,2,90,124,15,0,0,7,182,123,99,189,1,0,98,99,45,167,141,0,0,64,197,179,207,8,0,0,0,0,175,57,0,0,0,0,0,97,0,0,0
7,0,0,0,0,0,0,0,14,53,25,7,0,0,0,8,79,110,124,157,16,0,0,0,0,0,114,24,0,0,0,0,11,143,0,0,0,0,0,133,24,0,0,0,0,6,88,0,0,0
6,0,0,0,0,29,13,0,0,0,0,53,193,20,0,0,0,26,180,17,0,0,0,0,144,75,163,59,0,0,0,179,235,213,34,0,0,0,115,143,20,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,200,1,0,0,0,0,1,226,14,0,0,0,0,5,239,14,0,0,0,0,0,186,6,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,33,112,41,0,0,0,111,150,92,160,0,0,44,128,19,159,105,0,0,37,175,225,171,2,0,0,0,27,191,15,0,0,0,0,45,57,0,0,0
0,0,0,0,0,0,0,0,0,4,127,239,60,0,0,0,92,190,70,221,46,0,0,183,77,0,67,211,11,0,155,151,18,4,200,21,0,14,137,236,236,169,11,0,0,0,0,0,0,0
5,0,0,0,0,0,4,2,0,0,0,1,103,199,39,0,0,0,118,128,9,0,0,0,0,134,50,0,0,0,146,148,176,34,0,0,0,59,137,127,7,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,91,146,108,0,0,0,0,103,71,142,0,0,0,0,44,240,20,0,0,0,0,140,31,126,0,0,0,0,66,126,166,9,0,0,0,0,0,0,0,0
3,0,0,0,10,60,8,0,0,0,0,139,189,102,0,0,0,0,18,196,69,0,0,0,0,140,86,0,0,0,92,179,221,15,0,0,0,71,183,136,94,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,114,83,61,0,0,0,0,120,0,40,90,4,0,18,96,0,0,7,8,0,9,113,0,0,0,0,0,0,66,105,103,90,11,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,83,79,35,0,0,0,0,49,103,210,3,0,0,0,0,34,160,0,0,0,0,1,158,30,0,0,0,0,102,109,0,0,0,0,0,83,1,0,0,0
3,0,0,0,0,0,0,0,0,187,133,154,15,0,0,0,72,34,140,91,0,0,0,0,187,239,205,67,0,0,0,23,35,8,186,0,0,0,46,219,188,103,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,101,20,0,0,93,17,49,144,0,0,110,229,113,161,24,0,0,33,2,133,116,0,0,0,0,45,178,3,0,0,0,0,26,21,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,132,184,124,92,4,0,0,0,100,56,124,76,0,0,0,0,0,100,52,0,0,0,0,4,152,0,0,0,0,0,88,56,0,0
3,0,0,0,0,0,0,0,0,0,41,179,196,63,0,0,0,0,1,136,41,0,0,0,24,177,106,0,0,0,7,12,184,4,0,0,0,153,227,147,1,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,85,96,0,0,0,59,114,2,106,0,0,0,97,20,71,44,0,0,0,31,173,36,0,0,0,42,128,85,0,0,0,0,8,42,0,0,0,0
6,0,0,0,23,45,0,0,0,0,0,167,26,0,0,0,0,84,107,0,0,0,0,0,164,134,180,33,0,0,0,201,143,165,29,0,0,0,56,112,25,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,59,112,0,0,61,71,0,116,46,0,0,127,39,23,175,0,0,0,41,162,117,155,0,0,0,0,0,0,112,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,64,217,23,0,0,0,17,186,167,52,0,0,0,126,71,150,27,0,0,0,185,41,158,0,0,0,0,180,159,13,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,25,121,0,0,0,0,0,90,98,0,0,111,0,0,51,124,24,146,132,0,0,0,160,229,233,35,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,53,169,138,0,0,0,45,188,146,188,0,0,14,201,22,21,157,0,0,100,106,12,156,46,0,0,112,180,195,46,0,0,0,11,61,9,0,0,0
2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,162,216,116,0,0,0,0,0,34,249,81,12,0,0,0,19,183,240,206,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,32,31,6,79,0,0,0,146,96,92,121,0,0,63,251,98,195,34,0,0,10,35,169,167,0,0,0,0,0,166,73,0,0,0,0,0,96,13,0,0
8,0,0,0,0,0,0,0,0,0,81,140,77,0,0,0,0,148,28,124,0,0,0,0,18,215,32,0,0,0,0,17,162,129,0,0,0,0,18,160,147,0,0,0,0,0,32,14,0,0
6,0,0,0,17,17,0,0,0,0,4,183,37,0,0,0,0,99,105,0,0,0,0,3,189,77,194,106,0,0,17,235,196,122,61,0,0,0,122,147,30,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,14,94,1,0,0,0,0,120,84,70,0,0,0,0,138,77,126,0,0,0,0,97,167,148,0,0,0,0,0,0,119,0,0,0,0,0,0,41,0,0
6,0,0,0,32,8,0,0,0,0,23,213,20,0,0,0,0,143,90,17,23,0,0,14,183,71,222,160,0,0,51,219,216,178,89,0,0,2,132,171,64,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,1,95,114,22,0,0,0,114,137,70,145,100,0,0,161,66,24,180,103,0,0,18,132,138,148,93,0,0,0,0,0,67,114,0,0,0,0,0,23,73,0
9,0,0,0,0,0,0,0,0,0,1,80,105,46,0,0,1,162,140,169,120,0,0,27,171,67,210,18,0,0,16,181,210,99,0,0,0,0,5,196,12,0,0,0,0,12,65,0,0,0
2,0,0,0,30,20,0,0,0,0,58,127,114,0,0,0,0,51,7,124,0,0,0,0,2,115,58,0,0,0,0,126,209,30,24,0,0,0,141,32,106,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,85,228,163,0,0,0,78,183,41,184,0,0,27,200,17,66,154,0,0,114,87,74,185,30,0,0,96,233,153,22,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,39,119,59,0,0,0,1,72,83,34,0,0,0,0,0,99,36,6,0,0,0,14,175,113,56,0,0,0,3,143,0,0,0,0,0,1,31,0,0,0
1,0,0,0,0,0,0,0,0,0,0,85,41,0,0,0,0,0,148,30,48,0,0,0,0,175,1,71,0,0,0,42,133,0,4,0,0,0,118,54,0,0,0,0,0,29,1,0,0,0
7,0,0,0,0,0,0,0,0,49,100,96,40,0,0,0,51,82,124,135,0,0,0,0,42,155,187,66,0,0,0,28,155,111,11,0,0,0,0,120,96,0,0,0,0,0,33,46,0,0
1,0,0,0,0,0,0,0,0,0,0,0,183,47,0,0,0,0,36,212,8,0,0,0,6,205,80,0,0,0,0,125,154,2,0,0,0,41,211,16,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,32,111,147,152,0,0,0,119,216,82,3,0,0,0,133,199,193,4,0,0,0,14,5,190,15,0,0,97,130,162,119,0,0,0,7,62,39,0,0,0
3,0,0,0,0,0,0,0,0,0,36,156,160,155,0,0,0,40,120,199,112,0,0,0,68,211,92,0,0,0,0,108,120,0,0,0,0,195,183,203,0,0,0,0,16,56,56,4,0,0
1,0,0,0,0,0,0,0,0,0,39,141,0,0,0,0,0,1,190,5,0,0,0,0,0,166,22,0,0,0,0,0,168,34,0,0,0,0,0,121,54,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,140,247,84,0,0,0,0,64,124,112,0,0,0,24,76,211,16,0,0,148,255,235,168,0,0,0,168,96,4,191,36,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,103,207,190,0,0,0,0,18,180,140,0,0,0,0,60,195,223,0,0,0,12,23,69,200,0,0,0,101,227,171,26,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,184,62,0,0,0,0,50,199,1,0,0,0,6,191,62,0,0,0,0,132,162,0,0,0,0,0,228,62,0,0,0,0,0,0,0,0,0,0
6,0,0,0,10,58,0,0,0,0,0,112,36,0,0,0,0,12,144,0,0,0,0,0,117,166,160,9,0,0,0,136,66,169,18,0,0,0,15,97,36,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,64,199,147,0,0,0,83,209,153,143,0,0,31,188,13,163,63,0,0,183,66,106,209,7,0,4,210,230,142,24,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,116,131,150,14,0,0,0,8,120,118,1,0,0,0,130,154,100,0,0,0,0,0,0,120,41,0,0,109,103,116,154,4,0,0,1,34,39,1,0,0
0,0,0,0,0,0,0,0,0,0,0,35,196,124,0,0,0,38,195,182,0,0,0,2,186,32,175,0,0,0,91,109,89,137,0,0,0,114,163,108,1,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,22,121,0,0,17,17,0,100,7,38,61,113,52,0,46,94,86,84,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,36,178,0,0,0,0,0,95,145,0,0,0,0,0,179,57,0,0,0,0,33,207,4,0,0,0,0,154,105,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,73,109,97,0,0,0,0,49,138,47,0,0,0,0,25,59,140,0,0,0,0,97,0,128,0,0,0,0,151,128,76,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,82,190,131,1,0,0,128,252,135,220,32,0,0,104,98,16,225,6,0,0,0,37,202,251,227,38,0,33,235,169,16,7,0,0,6,29,0,0,0,0
4,0,0,0,0,0,0,0,0,0,72,69,40,22,0,0,9,182,65,109,65,0,0,130,90,33,198,80,0,0,102,165,132,198,2,0,0,0,0,31,198,10,0,0,0,0,1,38,0,0
3,0,0,0,0,0,0,0,0,0,31,213,206,12,0,0,0,0,51,206,13,0,0,0,41,200,150,0,0,0,43,0,64,170,0,0,0,166,157,199,33,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,185,0,0,0,0,0,0,178,9,0,0,0,0,0,166,46,0,0,0,0,0,135,60,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,132,3,0,3,159,0,69,147,0,0,87,207,107,197,25,0,0,23,78,204,67,0,0,0,0,128,112,0,0,0,0,3,59,2,0,0,0
3,0,0,0,0,0,0,0,0,0,66,115,131,61,0,0,0,34,100,96,20,0,0,0,80,106,132,0,0,0,16,114,1,120,0,0,0,23,148,139,52,0,0,0,0,50,11,0,0,0
5,0,0,0,0,0,20,13,0,0,0,8,111,188,36,0,0,31,137,88,4,0,0,7,203,168,18,0,0,0,31,65,162,77,0,0,0,79,157,146,3,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,115,0,0,0,0,0,106,42,0,0,0,0,0,141,0,0,0,0,0,39,97,0,0,0,0,0,96,22,0,0,0,0,0,21,0,0,0,0
6,0,0,0,3,65,0,0,0,0,0,64,123,0,0,0,0,3,179,8,0,0,0,0,86,156,158,6,0,0,0,152,225,184,0,0,0,0,54,102,11,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,93,26,0,0,0,0,19,110,47,0,0,0,0,95,126,57,0,0,0,0,5,10,119,0,0,0,0,0,98,35,0,0,0,0,0,56,0,0,0
7,0,0,0,0,0,0,0,0,0,12,46,5,25,0,0,11,178,181,227,189,1,0,23,63,17,200,30,0,0,0,7,183,60,0,0,0,8,165,93,0,0,0,0,74,98,0,0,0,0
2,0,0,55,97,6,0,0,0,0,1,47,142,6,0,0,0,0,0,87,66,0,0,144,121,7,106,45,0,0,111,76,167,186,13,0,0,4,101,106,92,72,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,48,108,48,56,0,0,98,142,109,188,13,0,0,151,146,170,30,0,0,9,194,122,0,0,0,0,106,190,81,0,0,0,0,48,74,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,129,101,0,0,0,0,102,130,2,0,0,0,24,186,3,0,0,0,0,113,83,0,0,0,0,0,186,9,0,0,0,0,0,46,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,3,52,32,0,0,0,85,195,160,122,0,0,24,217,124,218,44,0,0,0,56,195,78,0,0,0,0,88,129,0,0,0,0,0,128,5,0,0,0
2,0,0,0,0,0,0,0,0,0,84,109,125,0,0,0,0,0,16,124,0,0,0,0,7,125,9,0,0,0,0,116,16,2,7,0,0,4,161,123,96,15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31,188,196,0,0,0,49,221,110,204,0,0,41,225,71,109,137,0,0,196,79,63,212,24,0,0,217,193,196,46,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,41,108,0,0,0,0,94,128,140,8,0,0,12,200,132,186,0,0,0,0,17,76,92,0,0,0,0,12,165,5,0,0,0,0,24,36,0,0,0
1,0,0,0,0,0,0,0,0,0,0,10,170,0,0,0,0,0,71,142,0,0,0,0,1,179,51,0,0,0,0,61,159,0,0,0,0,0,155,28,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,8,82,105,18,0,0,0,90,179,183,220,157,31,0,36,200,230,111,7,0,0,0,195,199,93,0,0,0,0,94,188,198,22,0,0,0,2,80,77,0,0
2,0,0,0,0,0,0,0,0,7,133,213,202,3,0,0,16,129,38,166,38,0,0,0,0,15,205,41,2,0,1,117,225,177,149,10,0,46,253,160,2,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,90,93,94,32,0,0,0,0,0,95,96,0,0,0,0,67,114,1,0,0,0,0,87,120,111,57,0,0,0,0,12,139,44,0,0,0,0,50,32,0,0
3,0,0,0,0,0,0,0,0,3,197,210,219,43,0,0,0,21,76,199,60,0,0,0,140,178,224,13,0,0,58,0,0,191,31,0,0,182,175,209,127,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,74,135,125,0,0,0,0,0,25,159,1,0,0,0,7,186,33,0,0,0,0,0,15,129,0,0,0,78,57,64,115,0,0,0,5,43,37,1,0,0
4,0,0,0,0,0,0,0,0,0,8,14,0,88,42,0,1,130,94,19,192,16,0,56,244,183,207,41,0,0,0,23,157,116,0,0,0,5,148,100,0,0,0,0,13,59,0,0,0,0
9,0,0,0,0,0,0,0,0,0,3,106,30,0,0,0,0,92,95,124,0,0,0,0,131,159,153,0,0,0,0,4,24,144,0,0,0,0,0,65,101,0,0,0,0,0,66,12,0,0
5,0,0,0,0,0,0,0,0,0,0,0,5,46,30,0,0,0,120,160,96,23,0,0,94,191,5,0,0,0,0,49,138,66,0,0,0,68,105,137,3,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,85,124,71,0,0,0,78,82,31,111,0,0,0,62,128,149,151,49,0,0,0,92,48,0,90,0,0,0,120,67,98,73,0,0,0,4,58,39,0,0
6,0,0,0,4,68,0,0,0,0,0,88,124,0,0,0,0,17,188,5,0,0,0,0,145,122,153,25,0,0,25,243,212,207,20,0,0,17,127,124,35,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,147,141,127,169,0,0,0,0,18,36,133,2,0,0,0,35,114,176,56,0,0,0,0,54,89,0,0,0,0,0,72,57,0,0
7,0,0,0,0,0,0,0,0,0,69,94,86,68,0,0,0,69,113,158,233,0,0,0,0,22,198,80,0,0,0,41,195,90,0,0,0,107,205,58,0,0,0,0,113,14,0,0,0,0
2,0,0,39,4,0,0,0,0,13,147,97,0,0,0,0,0,17,155,0,0,0,0,0,19,152,0,0,0,0,0,32,146,5,9,0,0,0,10,128,181,148,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,76,143,2,0,0,0,1,172,105,164,70,0,0,2,213,171,34,0,0,0,138,218,28,0,0,0,75,215,161,0,0,0,0,17,27,1,0,0,0
4,0,0,0,0,0,0,0,0,0,92,0,15,123,0,0,9,225,0,72,182,0,0,124,223,160,221,104,0,0,221,188,105,252,40,0,0,31,1,31,231,1,0,0,0,0,3,25,0,0
9,0,0,0,0,0,0,0,0,0,1,32,64,59,12,0,22,178,152,114,143,95,0,104,116,95,175,113,0,0,11,86,212,93,0,0,0,12,162,98,0,0,0,0,45,85,0,0,0,0
6,0,0,0,10,61,11,0,0,0,61,158,58,19,0,0,6,144,7,0,0,0,0,93,61,1,14,0,0,0,77,88,147,136,176,0,0,1,115,137,125,53,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,74,164,22,0,0,26,165,105,163,3,0,29,174,19,80,74,0,0,138,22,67,143,0,0,0,98,145,100,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,103,171,159,50,0,0,0,0,18,179,52,0,0,0,55,196,208,1,0,0,0,0,39,193,1,0,2,126,166,165,25,0,0,0,48,15,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,18,196,0,0,0,0,0,111,163,0,0,0,0,5,221,68,0,0,0,0,122,204,4,0,0,0,5,223,40,0,0,0,0,0,0,0,0,0,0
6,0,0,0,42,8,0,0,0,0,17,140,7,0,0,0,0,125,32,0,0,0,0,0,124,126,94,8,0,0,0,68,101,120,109,0,0,0,0,134,136,10,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,8,92,148,148,29,0,0,121,140,73,171,72,0,0,0,0,3,205,49,0,0,33,122,208,253,194,0,0,215,197,89,32,49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,109,62,0,0,30,147,177,131,130,0,0,162,17,2,20,139,0,0,182,32,37,125,72,0,0,35,114,97,18,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,85,156,145,66,0,0,0,68,105,205,150,0,0,0,127,212,174,3,0,0,2,1,112,117,0,0,37,201,209,161,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,80,172,149,7,0,0,20,249,210,113,103,0,0,2,233,35,59,122,0,0,3,178,0,70,99,0,0,1,173,129,196,33,0,0,0,11,63,20,0,0
4,0,0,0,0,0,0,0,0,0,9,69,0,24,59,0,5,159,107,10,182,48,0,79,250,192,219,93,0,0,0,39,204,83,0,0,0,41,210,42,0,0,0,0,34,38,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,21,38,0,0,0,0,107,112,115,105,28,0,6,122,173,103,15,8,0,92,39,2,146,0,0,0,6,118,124,44,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,141,134,20,0,0,109,194,10,0,0,0,36,81,164,7,0,0,0,66,63,5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,14,16,0,0,0,0,23,162,13,0,0,0,0,137,16,8,0,0,0,0,123,129,180,68,0,0,0,178,99,60,74,0,0,0,46,156,115,1,0,0,0,0,0,0,0,0
6,0,0,0,0,6,31,0,0,0,0,17,187,54,0,0,0,13,190,84,0,0,0,23,193,241,205,98,0,0,130,146,48,166,87,0,0,61,155,169,67,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,64,48,3,0,0,0,0,170,59,84,0,0,0,23,112,109,142,0,0,0,0,127,89,145,0,0,0,0,0,0,150,0,0,0,0,0,0,59,0,0
7,0,0,0,0,0,0,0,0,0,44,113,93,43,0,0,0,56,113,189,141,0,0,0,0,78,203,14,0,0,1,111,183,23,0,0,4,170,138,12,0,0,0,13,70,0,0,0,0,0
3,0,0,0,0,0,0,0,3,100,127,127,124,1,0,1,35,35,93,123,0,0,0,0,26,202,102,18,0,0,0,0,10,73,109,0,0,0,47,19,127,42,0,0,0,34,119,79,0,0
8,0,0,0,0,0,0,0,0,0,0,96,120,20,0,0,0,120,128,112,112,36,0,0,152,187,180,136,40,0,44,188,219,0,0,0,0,100,203,72,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,50,165,34,0,0,0,0,77,24,138,3,0,0,0,133,0,100,20,0,0,0,114,0,114,10,0,0,0,65,150,121,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,3,26,24,0,0,0,68,179,154,189,0,0,0,101,184,204,126,0,0,0,68,190,38,0,0,0,92,168,11,0,0,0,0,110,4,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,187,175,178,99,0,0,111,24,0,135,32,0,0,50,3,0,160,0,0,0,0,0,38,117,0,0,0,0,0,83,47,0,0
4,0,0,0,0,0,0,0,0,0,4,28,0,152,0,0,0,116,116,104,144,0,0,16,235,104,211,12,0,0,20,180,251,48,0,0,0,0,108,128,0,0,0,0,0,40,12,0,0,0
9,0,0,0,0,0,0,0,0,0,2,43,24,0,0,0,0,160,117,221,47,0,0,0,115,209,154,0,0,0,0,0,190,29,0,0,0,0,62,143,0,0,0,0,0,74,51,0,0,0
2,0,0,0,0,0,0,0,0,0,24,140,191,116,0,0,0,183,148,66,103,0,0,0,0,0,162,23,0,0,4,100,160,114,0,0,0,127,212,136,64,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,22,162,131,0,0,0,0,138,41,181,0,0,0,0,150,187,169,13,0,0,0,147,29,172,0,0,0,13,184,169,56,0,0,0,0,0,0,0,0,0
6,0,0,0,0,76,6,0,0,0,0,50,179,4,0,0,0,16,180,28,0,0,0,0,137,188,228,87,0,0,47,251,234,183,10,0,0,41,123,59,2,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,123,44,42,0,0,0,40,190,65,2,0,0,0,136,113,69,0,0,0,0,6,13,174,0,0,0,0,71,164,68,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,21,0,35,59,0,0,26,184,32,187,23,0,18,209,121,191,43,0,0,54,150,230,54,0,0,0,3,149,45,0,0,0,0,39,58,0,0,0,0
2,0,0,0,0,0,0,0,0,0,30,168,212,60,0,0,0,0,0,114,109,0,0,0,0,74,167,6,0,0,3,110,239,104,0,0,16,191,168,102,33,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,62,110,6,0,0,0,134,142,95,192,68,0,0,3,0,9,176,19,0,0,0,0,146,54,0,0,0,0,88,111,0,26,0,0,11,98,1,5,56,0
8,0,0,0,0,0,0,0,0,0,1,96,120,0,0,0,1,116,54,110,1,0,0,7,116,168,87,1,0,0,0,13,108,93,14,0,0,0,31,144,83,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,18,144,143,17,0,0,15,146,6,0,0,0,0,73,176,108,0,0,0,36,0,79,117,0,0,0,95,143,101,2,0,0,0,0,0,0,0,0,0
